capacity_bytes,date,failure,model,serial_number,smart_1_raw,smart_12_raw,smart_183_raw,smart_184_raw,smart_187_raw,smart_188_raw,smart_189_raw,smart_190_raw,smart_192_raw,smart_193_raw,smart_194_raw,smart_197_raw,smart_198_raw,smart_199_raw,smart_240_raw,smart_241_raw,smart_242_raw,smart_3_normalized,smart_4_raw,smart_5_raw,smart_7_raw,smart_9_raw
4000787030016,2017-06-03,0,ST4000DM000,S300Z7GK,156711104.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,41144.0,15.0,0.0,0.0,0.0,17753.0,43913882920.0,24587209946.0,96.0,4.0,0.0,698113931.0,17910.0
4000787030016,2017-04-30,0,ST4000DM000,Z301YXX8,195107280.0,9.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,64288.0,22.0,0.0,0.0,0.0,13044.0,19937076000.0,130365910639.0,91.0,9.0,0.0,584110903.0,14278.0
4000787030016,2017-06-14,0,ST4000DM000,Z300ZK2F,151581528.0,10.0,1.0,0.0,0.0,0.0,18.0,25.0,1.0,18463.0,25.0,0.0,0.0,0.0,29326.0,28906915586.0,224891114059.0,91.0,10.0,0.0,876048778.0,29403.0
4000787030016,2017-06-29,0,ST4000DM000,Z305AHV4,35961192.0,7.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,33691.0,25.0,0.0,0.0,0.0,13233.0,35910993360.0,40078858801.0,92.0,8.0,0.0,573213869.0,13635.0
4000787030016,2017-06-10,0,ST4000DM000,Z3015BZH,133128128.0,14.0,0.0,0.0,0.0,0.0,3.0,23.0,1.0,33145.0,23.0,8.0,8.0,0.0,30079.0,27915317250.0,236274392918.0,91.0,14.0,0.0,944971959.0,30204.0
4000787030016,2017-05-11,0,ST4000DM000,Z300KKHE,10180680.0,20.0,1.0,0.0,0.0,0.0,5.0,22.0,5.0,135740.0,22.0,0.0,0.0,0.0,30643.0,28409263444.0,274231621311.0,91.0,20.0,0.0,896972281.0,31145.0
4000787030016,2017-05-17,0,ST4000DM000,Z302SVXS,99739968.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,19978.0,24.0,0.0,0.0,0.0,15062.0,42839698760.0,21288233937.0,96.0,4.0,0.0,645694602.0,15174.0
4000787030016,2017-06-27,0,ST4000DM000,Z3016RRG,166395080.0,21.0,0.0,0.0,0.0,1.0,3.0,24.0,17.0,295954.0,24.0,0.0,0.0,0.0,26902.0,23287128820.0,339786630466.0,92.0,21.0,0.0,169233217.0,28850.0
4000787030016,2017-04-17,0,ST4000DM000,Z302SR45,76355464.0,3.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,13607.0,28.0,0.0,0.0,0.0,13944.0,40057915520.0,22745439468.0,97.0,3.0,0.0,606913532.0,14204.0
4000787030016,2017-06-18,0,ST4000DM000,Z302SW4G,200248760.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,14811.0,34.0,0.0,0.0,0.0,15329.0,40682741144.0,24616647718.0,99.0,1.0,0.0,666534475.0,15541.0
4000787030016,2017-05-01,0,ST4000DM000,Z305N37Y,51122600.0,10.0,12.0,0.0,0.0,0.0,0.0,21.0,0.0,4616.0,21.0,0.0,0.0,0.0,9803.0,28756027624.0,28402777761.0,91.0,10.0,0.0,437529339.0,9852.0
4000787030016,2017-05-16,0,ST4000DM000,S301GVYP,125592824.0,11.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,42290.0,26.0,0.0,0.0,0.0,15103.0,22501764629.0,231389635828.0,92.0,11.0,0.0,691029625.0,15374.0
4000787030016,2017-06-06,0,ST4000DM000,Z300P9MJ,114466688.0,20.0,0.0,0.0,0.0,0.0,3.0,30.0,10.0,34471.0,30.0,0.0,0.0,0.0,31485.0,28949207230.0,283858510252.0,91.0,20.0,0.0,992577503.0,31639.0
4000787030016,2017-04-30,0,ST4000DM000,Z304JLC1,36247424.0,8.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,6603.0,19.0,0.0,0.0,0.0,13653.0,38545493744.0,17777964107.0,92.0,8.0,0.0,546754809.0,13743.0
4000787030016,2017-05-04,0,ST4000DM000,Z300X6GG,231319400.0,7.0,0.0,0.0,0.0,0.0,16.0,29.0,2.0,4889.0,29.0,0.0,0.0,0.0,29659.0,29205685030.0,239432962716.0,93.0,7.0,0.0,965282619.0,29680.0
4000787030016,2017-04-16,0,ST4000DM000,Z3029GEC,228712296.0,22.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,71208.0,23.0,0.0,0.0,0.0,19044.0,22375774647.0,201352388404.0,92.0,22.0,0.0,838393623.0,19551.0
4000787030016,2017-06-18,0,ST4000DM000,W300R960,12011176.0,24.0,1.0,0.0,0.0,0.0,8.0,21.0,2.0,152040.0,21.0,0.0,0.0,0.0,28545.0,26391377590.0,93775034691.0,91.0,24.0,0.0,347903608.0,29101.0
4000787030016,2017-05-03,0,ST4000DM000,Z300GQ78,180637704.0,29.0,6.0,0.0,0.0,6.0,5.0,26.0,4.0,97339.0,26.0,0.0,0.0,0.0,32271.0,36152715776.0,187875814671.0,91.0,28.0,0.0,542618402.0,32848.0
4000787030016,2017-05-31,0,ST4000DM000,W300B6JA,89152208.0,27.0,0.0,0.0,0.0,0.0,1.0,23.0,10.0,77346.0,23.0,0.0,0.0,1.0,33670.0,33313753176.0,309237344738.0,92.0,27.0,0.0,60902591.0,33987.0
4000787030016,2017-06-26,0,ST4000DM000,Z3010T6E,221139528.0,3.0,1.0,0.0,0.0,0.0,5.0,25.0,1.0,734.0,25.0,0.0,0.0,0.0,23409.0,24009491479.0,159252481391.0,97.0,3.0,0.0,31407088.0,23431.0
4000787030016,2017-06-16,0,ST4000DM000,Z300ZS07,159299680.0,17.0,0.0,0.0,0.0,0.0,22.0,24.0,2.0,52959.0,24.0,0.0,0.0,0.0,29239.0,27334137062.0,152355777992.0,91.0,17.0,0.0,744320194.0,29451.0
4000787030016,2017-05-01,0,ST4000DM000,Z304KR08,102606104.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,5521.0,24.0,0.0,0.0,0.0,13667.0,38691339688.0,31194167797.0,94.0,6.0,0.0,564321189.0,13749.0
4000787030016,2017-04-15,0,ST4000DM000,Z300W77G,195990112.0,14.0,0.0,0.0,0.0,0.0,7.0,27.0,9.0,14062.0,27.0,0.0,0.0,0.0,29119.0,28221436866.0,237774980626.0,91.0,14.0,0.0,960482018.0,29177.0
4000787030016,2017-06-05,0,ST4000DM000,Z3025LCJ,121221808.0,8.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,160013.0,20.0,0.0,0.0,0.0,21401.0,22387134084.0,68720109725.0,92.0,8.0,0.0,729597484.0,22613.0
4000787030016,2017-06-30,0,ST4000DM000,Z3014NGF,95223128.0,5.0,0.0,0.0,0.0,0.0,9.0,21.0,1.0,2511.0,21.0,0.0,0.0,0.0,29055.0,26417268806.0,132246539141.0,95.0,5.0,0.0,756772363.0,29066.0
4000787030016,2017-06-14,0,ST4000DM000,W300BQVN,13895968.0,17.0,0.0,0.0,0.0,0.0,0.0,25.0,7.0,35796.0,25.0,0.0,0.0,0.0,34192.0,32389050052.0,308720166164.0,92.0,17.0,0.0,141212080.0,34327.0
4000787030016,2017-06-29,0,ST4000DM000,Z305DH7G,115357632.0,4.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,5248.0,30.0,0.0,0.0,0.0,12311.0,34858593224.0,30239628054.0,96.0,4.0,0.0,570762981.0,12397.0
4000787030016,2017-05-02,0,ST4000DM000,Z304X4JV,184688208.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,7093.0,22.0,0.0,0.0,0.0,8677.0,11564047853.0,26453093168.0,95.0,5.0,0.0,392511807.0,8704.0
4000787030016,2017-06-08,0,ST4000DM000,Z304JZL2,100169784.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,7320.0,20.0,0.0,0.0,0.0,14562.0,41010269656.0,42610730086.0,95.0,5.0,0.0,667331542.0,14650.0
4000787030016,2017-04-02,0,ST4000DM000,Z3029AFZ,45921240.0,8.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,10233.0,18.0,0.0,0.0,0.0,19264.0,21932431498.0,248571560330.0,92.0,8.0,0.0,848027583.0,19322.0
4000787030016,2017-04-14,0,ST4000DM000,Z305KX33,222005024.0,3.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,50872.0,31.0,0.0,0.0,0.0,9630.0,27300805112.0,13578107398.0,97.0,3.0,0.0,374705452.0,9981.0
4000787030016,2017-06-11,0,ST4000DM000,S301K51M,210816136.0,74.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,8589.0,24.0,0.0,0.0,0.0,14119.0,37284074144.0,27288836968.0,92.0,68.0,0.0,583640031.0,14183.0
4000787030016,2017-05-14,0,ST4000DM000,Z3029AC3,45569432.0,12.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,17528.0,21.0,0.0,0.0,0.0,20082.0,22236289859.0,193491239532.0,92.0,12.0,0.0,876653416.0,20158.0
4000787030016,2017-04-01,0,ST4000DM000,Z300PAS0,185806448.0,14.0,0.0,0.0,0.0,1.0,2.0,27.0,5.0,11954.0,27.0,0.0,0.0,0.0,30130.0,28892127342.0,155253217500.0,92.0,14.0,0.0,902678324.0,30187.0
4000787030016,2017-04-07,0,ST4000DM000,Z3016LML,216687960.0,14.0,0.0,0.0,0.0,0.0,28.0,22.0,3.0,125492.0,22.0,0.0,0.0,0.0,26287.0,34049233030.0,222009870096.0,91.0,14.0,0.0,991007773.0,26855.0
4000787030016,2017-04-08,0,ST4000DM000,Z302M5TJ,18884936.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,21884.0,22.0,0.0,0.0,0.0,6791.0,10112880881.0,34265415861.0,94.0,6.0,0.0,275528708.0,6867.0
4000787030016,2017-06-13,0,ST4000DM000,Z304HSL5,144983496.0,9.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,8654.0,20.0,0.0,0.0,0.0,13594.0,34987023984.0,42695406022.0,91.0,9.0,0.0,625663964.0,13715.0
4000787030016,2017-05-29,0,ST4000DM000,Z304JVYB,54253872.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,7680.0,24.0,0.0,0.0,0.0,13808.0,37540073288.0,25517763885.0,94.0,6.0,0.0,564994022.0,13871.0
4000787030016,2017-06-02,0,ST4000DM000,Z303QQR3,147022600.0,1.0,2.0,0.0,9.0,0.0,0.0,23.0,0.0,15860.0,23.0,0.0,0.0,0.0,13652.0,36868379344.0,29741699648.0,99.0,1.0,16.0,611139635.0,13805.0
4000787030016,2017-06-17,0,ST4000DM000,Z304KC8S,174453728.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,14915.0,23.0,0.0,0.0,0.0,14021.0,35982053576.0,25152213466.0,95.0,5.0,0.0,570580570.0,14170.0
4000787030016,2017-04-06,0,ST4000DM000,W300G8BL,85621888.0,7.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,2262.0,27.0,0.0,0.0,0.0,19501.0,17635392796.0,59199067148.0,93.0,7.0,0.0,879497062.0,19516.0
4000787030016,2017-06-22,0,ST4000DM000,Z30149V4,162631112.0,22.0,1.0,0.0,0.0,0.0,7.0,19.0,6.0,4882.0,19.0,0.0,0.0,0.0,29284.0,28001706376.0,224703092349.0,91.0,23.0,0.0,849370717.0,29313.0
4000787030016,2017-06-23,0,ST4000DM000,Z304GR5M,107849808.0,7.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,7766.0,34.0,0.0,0.0,0.0,14894.0,41883668168.0,37256079651.0,93.0,7.0,0.0,697935927.0,14988.0
4000787030016,2017-04-10,0,ST4000DM000,Z302B0XJ,218533520.0,8.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,53896.0,21.0,0.0,0.0,0.0,18854.0,45985528296.0,25474749242.0,92.0,8.0,0.0,758583001.0,19042.0
4000787030016,2017-05-31,0,ST4000DM000,Z300PMKW,196938200.0,10.0,0.0,0.0,0.0,0.0,1.0,28.0,5.0,3748.0,28.0,0.0,0.0,0.0,31428.0,29531101108.0,274379004970.0,91.0,10.0,0.0,51863253.0,31498.0
4000787030016,2017-04-28,0,ST4000DM000,S300VLE1,78196960.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,37175.0,19.0,0.0,0.0,0.0,15421.0,43601919456.0,21985475869.0,94.0,9.0,0.0,643034792.0,15612.0
4000787030016,2017-05-25,0,ST4000DM000,Z3011A8X,217013184.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,119451.0,18.0,0.0,0.0,0.0,20193.0,18397544652.0,87073017436.0,91.0,13.0,0.0,113032732.0,20627.0
4000787030016,2017-05-12,0,ST4000DM000,W300KQSV,172264552.0,9.0,1.0,0.0,0.0,0.0,0.0,20.0,1.0,8068.0,20.0,0.0,0.0,0.0,30836.0,29827022382.0,264948957470.0,91.0,9.0,0.0,32310669.0,30908.0
4000787030016,2017-05-31,0,ST4000DM000,Z3058VL3,45046544.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,31324.0,22.0,0.0,0.0,0.0,12550.0,34689883064.0,22048950124.0,96.0,4.0,0.0,532036757.0,12791.0
4000787030016,2017-05-09,0,ST4000DM000,Z3015JTJ,64296624.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,49916.0,18.0,0.0,0.0,0.0,20487.0,23390394779.0,214364522010.0,92.0,9.0,0.0,966406489.0,20810.0
4000787030016,2017-06-02,0,ST4000DM000,S3010WEX,226629248.0,4.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,33440.0,18.0,0.0,0.0,0.0,18461.0,47239100832.0,36532681766.0,96.0,4.0,0.0,812292345.0,18629.0
4000787030016,2017-06-16,0,ST4000DM000,Z3016MX0,3591104.0,24.0,0.0,0.0,0.0,10.0,0.0,33.0,11.0,93612.0,33.0,0.0,0.0,0.0,28539.0,30116934286.0,155135499851.0,92.0,24.0,0.0,918254251.0,28927.0
4000787030016,2017-05-18,0,ST4000DM000,Z304KCT5,141309344.0,16.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,10063.0,22.0,0.0,0.0,0.0,12929.0,35529057056.0,31041928102.0,91.0,16.0,0.0,565456226.0,13086.0
4000787030016,2017-05-18,0,ST4000DM000,Z304GHKT,156105616.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,14276.0,21.0,0.0,0.0,0.0,13297.0,36106391784.0,32173040359.0,94.0,6.0,0.0,523046834.0,13444.0
4000787030016,2017-04-14,0,ST4000DM000,Z3029ARA,19671680.0,9.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,5777.0,27.0,0.0,0.0,0.0,19579.0,22878767371.0,205722865825.0,91.0,9.0,0.0,881933762.0,19606.0
4000787030016,2017-04-10,0,ST4000DM000,Z305KB2R,175058384.0,6.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,53205.0,37.0,0.0,0.0,0.0,9545.0,25952772960.0,19519019034.0,94.0,6.0,0.0,380585735.0,9893.0
4000787030016,2017-06-14,0,ST4000DM000,S3010DKM,54410016.0,3.0,2.0,0.0,0.0,0.0,0.0,21.0,0.0,39771.0,21.0,0.0,0.0,0.0,18011.0,43505117216.0,25437771808.0,97.0,3.0,0.0,694542665.0,18177.0
4000787030016,2017-06-09,0,ST4000DM000,Z3029F07,215233992.0,8.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,36460.0,22.0,0.0,0.0,0.0,20794.0,23563214484.0,217236810717.0,92.0,8.0,0.0,968099711.0,21053.0
4000787030016,2017-05-03,0,ST4000DM000,Z304JWHN,88780216.0,6.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,5590.0,26.0,0.0,0.0,0.0,13693.0,40414708536.0,23429388931.0,94.0,6.0,0.0,598456650.0,13777.0
4000787030016,2017-06-21,0,ST4000DM000,S300YCMZ,10289984.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,38357.0,25.0,0.0,0.0,0.0,17109.0,45682795872.0,35045193757.0,99.0,1.0,0.0,736391353.0,17458.0
4000787030016,2017-04-03,0,ST4000DM000,S300ZV8K,213876800.0,3.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,18931.0,33.0,0.0,0.0,0.0,14015.0,41608907632.0,20956230652.0,97.0,3.0,0.0,623139633.0,14118.0
4000787030016,2017-05-01,0,ST4000DM000,Z305HRAQ,97591824.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,52999.0,24.0,0.0,0.0,0.0,10005.0,27099486656.0,20195622228.0,96.0,4.0,0.0,386617047.0,10365.0
4000787030016,2017-06-06,0,ST4000DM000,Z304KBRD,85789088.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,20551.0,16.0,0.0,0.0,0.0,13787.0,13993603796.0,50919367914.0,91.0,13.0,0.0,427413476.0,13908.0
4000787030016,2017-05-26,0,ST4000DM000,Z303V7ED,187255840.0,3.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,1356.0,25.0,24.0,24.0,0.0,7349.0,9640979659.0,9553125546.0,97.0,3.0,0.0,256022685.0,7355.0
4000787030016,2017-04-05,0,ST4000DM000,Z304JWHL,159886032.0,7.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2701.0,18.0,0.0,0.0,0.0,12997.0,39347512032.0,47634237784.0,93.0,7.0,0.0,618469325.0,13078.0
4000787030016,2017-06-25,0,ST4000DM000,Z305D6F5,68596080.0,9.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,8748.0,29.0,0.0,0.0,0.0,11969.0,30460830280.0,40463576632.0,91.0,9.0,0.0,449719904.0,12051.0
4000787030016,2017-06-22,0,ST4000DM000,S300Z4X7,205832144.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,36890.0,21.0,0.0,0.0,0.0,18269.0,44314650272.0,34790598346.0,96.0,4.0,0.0,759547208.0,18415.0
4000787030016,2017-04-24,0,ST4000DM000,S301PTNR,65669000.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6812.0,20.0,0.0,0.0,0.0,13446.0,38792350992.0,23045846333.0,93.0,7.0,0.0,583632540.0,13540.0
4000787030016,2017-05-04,0,ST4000DM000,Z304WL60,70407296.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,53608.0,26.0,0.0,0.0,0.0,10100.0,28042873672.0,29016289822.0,97.0,3.0,0.0,435383613.0,10436.0
4000787030016,2017-04-11,0,ST4000DM000,Z304HT7V,102816312.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,11538.0,20.0,0.0,0.0,0.0,12050.0,34684597952.0,18233932359.0,99.0,1.0,0.0,481789975.0,12220.0
4000787030016,2017-06-16,0,ST4000DM000,Z304JTAQ,171946016.0,8.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,7758.0,32.0,0.0,0.0,0.0,14741.0,41328945960.0,51333962550.0,92.0,8.0,0.0,762120037.0,14815.0
4000787030016,2017-04-29,0,ST4000DM000,Z305D3EW,23598168.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,30616.0,22.0,0.0,0.0,0.0,11773.0,34263144224.0,29433920291.0,93.0,7.0,0.0,527401229.0,12016.0
4000787030016,2017-05-05,0,ST4000DM000,S3010MM7,226612248.0,5.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,12760.0,33.0,0.0,0.0,0.0,14799.0,43132123320.0,59385357406.0,95.0,5.0,0.0,748860236.0,14885.0
4000787030016,2017-05-29,0,ST4000DM000,S300721Y,229430896.0,291.0,0.0,0.0,0.0,1.0,6.0,19.0,624.0,255600.0,19.0,0.0,0.0,0.0,27585.0,23369700446.0,147799776574.0,92.0,640.0,0.0,199464545.0,28525.0
4000787030016,2017-06-16,0,ST4000DM000,Z300KF99,74348024.0,23.0,1.0,0.0,0.0,0.0,1.0,20.0,1.0,184259.0,20.0,0.0,0.0,0.0,29615.0,21975124542.0,98998613483.0,91.0,23.0,0.0,266683180.0,30934.0
4000787030016,2017-06-12,0,ST4000DM000,S301GLWN,190545000.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,11812.0,24.0,0.0,0.0,0.0,14124.0,37344045248.0,27576534388.0,98.0,2.0,0.0,569575681.0,14210.0
